"sim_no","mitigation","prob","surveillance","test_days","test_type","start_type","n_HH","test_sens","total_days","run_specials_now","child_trans","teacher_trans","high_school","p_asymp_adult","p_asymp_child","p_subclin_adult","p_subclin_child","mult_asymp","mult_asymp_child","quarantine.length","quarantine.grace","turnaround.time","n_other_adults","n_class","test_quarantine","disperse_transmission","dedens","n_start","days_inf","time","n_contacts","n_staff_contact","rel_trans_child_symp_HH","rel_trans","start_mult","test_start_day","n_tot","isolate","no_test_vacc","time_seed_inf","seed_asymp","overdisp_off","num_adults","version","include_weekends","rel_trans_adult","rapid_test_sens","adult_unvax_hosp_rate","child_unvax_hosp_rate","adult_vax_hosp_rate","child_vax_hosp_rate","type","variant.attack","vax.rates","notify.scenario","vax_eff","attack.df","child.vax","teacher_susp","child_susp","family_susp","notify","test","test_frac","i","rel_trans_HH","rel_trans_CC","adult_prob","child_prob","class"
259,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,259,5.71428571428571,2.85714285714286,6e-04,0.00039,5
259,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,259,5.71428571428571,2.85714285714286,6e-04,0.00039,2
259,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,259,5.71428571428571,2.85714285714286,6e-04,0.00039,6
260,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,260,5.71428571428571,2.85714285714286,6e-04,0.00039,7
260,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,260,5.71428571428571,2.85714285714286,6e-04,0.00039,5
260,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,260,5.71428571428571,2.85714285714286,6e-04,0.00039,2
261,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,261,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
261,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,261,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
261,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,261,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,0
262,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,262,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
262,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,262,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,3
262,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,262,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,0
263,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,263,5.71428571428571,2.85714285714286,6e-04,6e-04,1
263,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,263,5.71428571428571,2.85714285714286,6e-04,6e-04,0
263,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,263,5.71428571428571,2.85714285714286,6e-04,6e-04,1
264,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,264,5.71428571428571,2.85714285714286,6e-04,6e-04,0
264,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,264,5.71428571428571,2.85714285714286,6e-04,6e-04,0
264,0.65,0.00039,FALSE,"week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,264,5.71428571428571,2.85714285714286,6e-04,6e-04,2
265,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,265,5.71428571428571,2.85714285714286,6e-04,0.00039,6
265,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,265,5.71428571428571,2.85714285714286,6e-04,0.00039,7
265,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,265,5.71428571428571,2.85714285714286,6e-04,0.00039,4
266,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,266,5.71428571428571,2.85714285714286,6e-04,0.00039,0
266,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,266,5.71428571428571,2.85714285714286,6e-04,0.00039,1
266,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,266,5.71428571428571,2.85714285714286,6e-04,0.00039,4
267,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,267,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,4
267,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,267,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,3
267,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,267,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,0
268,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,268,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,7
268,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,268,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
268,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,268,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,5
269,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,269,5.71428571428571,2.85714285714286,6e-04,6e-04,2
269,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,269,5.71428571428571,2.85714285714286,6e-04,6e-04,1
269,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,269,5.71428571428571,2.85714285714286,6e-04,6e-04,2
270,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,270,5.71428571428571,2.85714285714286,6e-04,6e-04,0
270,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,270,5.71428571428571,2.85714285714286,6e-04,6e-04,1
270,0.65,0.00039,FALSE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,270,5.71428571428571,2.85714285714286,6e-04,6e-04,1
271,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,271,5.71428571428571,2.85714285714286,6e-04,0.00039,6
271,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,271,5.71428571428571,2.85714285714286,6e-04,0.00039,11
271,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.0245,0,0.5,0.5,0.5,TRUE,FALSE,0,271,5.71428571428571,2.85714285714286,6e-04,0.00039,3
272,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,272,5.71428571428571,2.85714285714286,6e-04,0.00039,4
272,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,272,5.71428571428571,2.85714285714286,6e-04,0.00039,1
272,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.0245,0,0.5,0.5,0.5,TRUE,TRUE,0.9,272,5.71428571428571,2.85714285714286,6e-04,0.00039,4
273,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,273,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,5
273,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,273,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,12
273,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,FALSE,0,273,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
274,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,274,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,0
274,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,274,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
274,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.0245,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,274,5.71428571428571,2.85714285714286,6e-04,0.000472727272727273,1
275,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,275,5.71428571428571,2.85714285714286,6e-04,6e-04,1
275,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,275,5.71428571428571,2.85714285714286,6e-04,6e-04,0
275,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,FALSE,0,275,5.71428571428571,2.85714285714286,6e-04,6e-04,1
276,0.65,0.00039,FALSE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.0245,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,276,5.71428571428571,2.85714285714286,6e-04,6e-04,1
